Country,Indicator_x,Unit_Measure(T),Pesticide_Type,Year,Tonnes,Indicator_y,Unit_Measure(kg/ha),Kg_per_ha
Namibia,Pesticides Agricultural Use,Tonnes,Pesticides (total),2020,794.0,Pesticides Use per area of cropland,Kilogram per hectare,1.24
Eswatini,Pesticides Agricultural Use,Tonnes,Insecticides,2020,341.0,Pesticides Use per area of cropland,Kilogram per hectare,6.35
Eswatini,Pesticides Agricultural Use,Tonnes,Herbicides,2020,396.0,Pesticides Use per area of cropland,Kilogram per hectare,6.35
Eswatini,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2020,416.0,Pesticides Use per area of cropland,Kilogram per hectare,6.35
Eswatini,Pesticides Agricultural Use,Tonnes,Pesticides (total),2020,1153.0,Pesticides Use per area of cropland,Kilogram per hectare,6.35
South Africa,Pesticides Agricultural Use,Tonnes,Insecticides,2020,9548.0,Pesticides Use per area of cropland,Kilogram per hectare,3.35
South Africa,Pesticides Agricultural Use,Tonnes,Herbicides,2020,14682.0,Pesticides Use per area of cropland,Kilogram per hectare,3.35
South Africa,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2020,13901.0,Pesticides Use per area of cropland,Kilogram per hectare,3.35
South Africa,Pesticides Agricultural Use,Tonnes,Pesticides (total),2020,38131.0,Pesticides Use per area of cropland,Kilogram per hectare,3.35
Zambia,Pesticides Agricultural Use,Tonnes,Insecticides,2020,229.0,Pesticides Use per area of cropland,Kilogram per hectare,1.09
Zambia,Pesticides Agricultural Use,Tonnes,Herbicides,2020,1854.0,Pesticides Use per area of cropland,Kilogram per hectare,1.09
Zambia,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2020,1804.0,Pesticides Use per area of cropland,Kilogram per hectare,1.09
Zambia,Pesticides Agricultural Use,Tonnes,Pesticides (total),2020,3887.0,Pesticides Use per area of cropland,Kilogram per hectare,1.09
Zimbabwe,Pesticides Agricultural Use,Tonnes,Insecticides,2020,1099.0,Pesticides Use per area of cropland,Kilogram per hectare,0.54
Zimbabwe,Pesticides Agricultural Use,Tonnes,Herbicides,2020,549.0,Pesticides Use per area of cropland,Kilogram per hectare,0.54
Zimbabwe,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2020,360.0,Pesticides Use per area of cropland,Kilogram per hectare,0.54
Zimbabwe,Pesticides Agricultural Use,Tonnes,Pesticides (total),2020,2008.0,Pesticides Use per area of cropland,Kilogram per hectare,0.54
Angola,Pesticides Agricultural Use,Tonnes,Insecticides,2021,37.0,Pesticides Use per area of cropland,Kilogram per hectare,0.01
Angola,Pesticides Agricultural Use,Tonnes,Herbicides,2021,1.0,Pesticides Use per area of cropland,Kilogram per hectare,0.01
Angola,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2021,1.0,Pesticides Use per area of cropland,Kilogram per hectare,0.01
Angola,Pesticides Agricultural Use,Tonnes,Pesticides (total),2021,39.0,Pesticides Use per area of cropland,Kilogram per hectare,0.01
Botswana,Pesticides Agricultural Use,Tonnes,Insecticides,2021,1056.0,Pesticides Use per area of cropland,Kilogram per hectare,5.29
Botswana,Pesticides Agricultural Use,Tonnes,Herbicides,2021,244.0,Pesticides Use per area of cropland,Kilogram per hectare,5.29
Botswana,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2021,81.0,Pesticides Use per area of cropland,Kilogram per hectare,5.29
Botswana,Pesticides Agricultural Use,Tonnes,Pesticides (total),2021,1381.0,Pesticides Use per area of cropland,Kilogram per hectare,5.29
Lesotho,Pesticides Agricultural Use,Tonnes,Insecticides,2021,194.0,Pesticides Use per area of cropland,Kilogram per hectare,1.04
Lesotho,Pesticides Agricultural Use,Tonnes,Herbicides,2021,2.0,Pesticides Use per area of cropland,Kilogram per hectare,1.04
Lesotho,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2021,44.0,Pesticides Use per area of cropland,Kilogram per hectare,1.04
Lesotho,Pesticides Agricultural Use,Tonnes,Pesticides (total),2021,240.0,Pesticides Use per area of cropland,Kilogram per hectare,1.04
Mozambique,Pesticides Agricultural Use,Tonnes,Insecticides,2021,638.0,Pesticides Use per area of cropland,Kilogram per hectare,0.18
Mozambique,Pesticides Agricultural Use,Tonnes,Herbicides,2021,173.0,Pesticides Use per area of cropland,Kilogram per hectare,0.18
Mozambique,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2021,210.0,Pesticides Use per area of cropland,Kilogram per hectare,0.18
Mozambique,Pesticides Agricultural Use,Tonnes,Pesticides (total),2021,1021.0,Pesticides Use per area of cropland,Kilogram per hectare,0.17999999999999997
Malawi,Pesticides Agricultural Use,Tonnes,Insecticides,2021,689.0,Pesticides Use per area of cropland,Kilogram per hectare,0.34
Malawi,Pesticides Agricultural Use,Tonnes,Herbicides,2021,420.0,Pesticides Use per area of cropland,Kilogram per hectare,0.34
Malawi,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2021,274.0,Pesticides Use per area of cropland,Kilogram per hectare,0.34
Malawi,Pesticides Agricultural Use,Tonnes,Pesticides (total),2021,1383.0,Pesticides Use per area of cropland,Kilogram per hectare,0.3400000000000001
Namibia,Pesticides Agricultural Use,Tonnes,Insecticides,2021,187.0,Pesticides Use per area of cropland,Kilogram per hectare,1.43
Namibia,Pesticides Agricultural Use,Tonnes,Herbicides,2021,353.0,Pesticides Use per area of cropland,Kilogram per hectare,1.43
Namibia,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2021,374.0,Pesticides Use per area of cropland,Kilogram per hectare,1.43
Namibia,Pesticides Agricultural Use,Tonnes,Pesticides (total),2021,914.0,Pesticides Use per area of cropland,Kilogram per hectare,1.43
Eswatini,Pesticides Agricultural Use,Tonnes,Insecticides,2021,352.0,Pesticides Use per area of cropland,Kilogram per hectare,6.57
Eswatini,Pesticides Agricultural Use,Tonnes,Herbicides,2021,410.0,Pesticides Use per area of cropland,Kilogram per hectare,6.57
Eswatini,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2021,429.0,Pesticides Use per area of cropland,Kilogram per hectare,6.57
Eswatini,Pesticides Agricultural Use,Tonnes,Pesticides (total),2021,1191.0,Pesticides Use per area of cropland,Kilogram per hectare,6.57
South Africa,Pesticides Agricultural Use,Tonnes,Insecticides,2021,9772.0,Pesticides Use per area of cropland,Kilogram per hectare,3.43
South Africa,Pesticides Agricultural Use,Tonnes,Herbicides,2021,15027.0,Pesticides Use per area of cropland,Kilogram per hectare,3.43
South Africa,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2021,14227.0,Pesticides Use per area of cropland,Kilogram per hectare,3.43
South Africa,Pesticides Agricultural Use,Tonnes,Pesticides (total),2021,39026.0,Pesticides Use per area of cropland,Kilogram per hectare,3.4299999999999997
Zambia,Pesticides Agricultural Use,Tonnes,Insecticides,2021,229.0,Pesticides Use per area of cropland,Kilogram per hectare,1.09
Zambia,Pesticides Agricultural Use,Tonnes,Herbicides,2021,1854.0,Pesticides Use per area of cropland,Kilogram per hectare,1.09
Zambia,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2021,1804.0,Pesticides Use per area of cropland,Kilogram per hectare,1.09
Zambia,Pesticides Agricultural Use,Tonnes,Pesticides (total),2021,3887.0,Pesticides Use per area of cropland,Kilogram per hectare,1.09
Zimbabwe,Pesticides Agricultural Use,Tonnes,Insecticides,2021,1099.0,Pesticides Use per area of cropland,Kilogram per hectare,0.54
Zimbabwe,Pesticides Agricultural Use,Tonnes,Herbicides,2021,549.0,Pesticides Use per area of cropland,Kilogram per hectare,0.54
Zimbabwe,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2021,360.0,Pesticides Use per area of cropland,Kilogram per hectare,0.54
Zimbabwe,Pesticides Agricultural Use,Tonnes,Pesticides (total),2021,2008.0,Pesticides Use per area of cropland,Kilogram per hectare,0.54
Angola,Pesticides Agricultural Use,Tonnes,Insecticides,2022,37.0,Pesticides Use per area of cropland,Kilogram per hectare,0.01
Angola,Pesticides Agricultural Use,Tonnes,Herbicides,2022,1.0,Pesticides Use per area of cropland,Kilogram per hectare,0.01
Angola,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2022,1.0,Pesticides Use per area of cropland,Kilogram per hectare,0.01
Angola,Pesticides Agricultural Use,Tonnes,Pesticides (total),2022,39.0,Pesticides Use per area of cropland,Kilogram per hectare,0.01
Botswana,Pesticides Agricultural Use,Tonnes,Insecticides,2022,1070.0,Pesticides Use per area of cropland,Kilogram per hectare,5.36
Botswana,Pesticides Agricultural Use,Tonnes,Herbicides,2022,247.0,Pesticides Use per area of cropland,Kilogram per hectare,5.36
Botswana,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2022,82.0,Pesticides Use per area of cropland,Kilogram per hectare,5.36
Botswana,Pesticides Agricultural Use,Tonnes,Pesticides (total),2022,1399.0,Pesticides Use per area of cropland,Kilogram per hectare,5.360000000000001
Lesotho,Pesticides Agricultural Use,Tonnes,Insecticides,2022,392.0,Pesticides Use per area of cropland,Kilogram per hectare,1.77
Lesotho,Pesticides Agricultural Use,Tonnes,Herbicides,2022,3.0,Pesticides Use per area of cropland,Kilogram per hectare,1.77
Lesotho,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2022,94.0,Pesticides Use per area of cropland,Kilogram per hectare,1.77
Lesotho,Pesticides Agricultural Use,Tonnes,Pesticides (total),2022,489.0,Pesticides Use per area of cropland,Kilogram per hectare,1.77
Mozambique,Pesticides Agricultural Use,Tonnes,Insecticides,2022,1194.0,Pesticides Use per area of cropland,Kilogram per hectare,0.34
Mozambique,Pesticides Agricultural Use,Tonnes,Herbicides,2022,456.0,Pesticides Use per area of cropland,Kilogram per hectare,0.34
Mozambique,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2022,345.0,Pesticides Use per area of cropland,Kilogram per hectare,0.34
Mozambique,Pesticides Agricultural Use,Tonnes,Pesticides (total),2022,1995.0,Pesticides Use per area of cropland,Kilogram per hectare,0.33999999999999997
Malawi,Pesticides Agricultural Use,Tonnes,Insecticides,2022,1195.0,Pesticides Use per area of cropland,Kilogram per hectare,0.48
Malawi,Pesticides Agricultural Use,Tonnes,Herbicides,2022,467.0,Pesticides Use per area of cropland,Kilogram per hectare,0.48
Malawi,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2022,342.0,Pesticides Use per area of cropland,Kilogram per hectare,0.48
Malawi,Pesticides Agricultural Use,Tonnes,Pesticides (total),2022,2004.0,Pesticides Use per area of cropland,Kilogram per hectare,0.48
Namibia,Pesticides Agricultural Use,Tonnes,Insecticides,2022,192.0,Pesticides Use per area of cropland,Kilogram per hectare,1.47
Namibia,Pesticides Agricultural Use,Tonnes,Herbicides,2022,362.0,Pesticides Use per area of cropland,Kilogram per hectare,1.47
Namibia,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2022,383.0,Pesticides Use per area of cropland,Kilogram per hectare,1.47
Namibia,Pesticides Agricultural Use,Tonnes,Pesticides (total),2022,937.0,Pesticides Use per area of cropland,Kilogram per hectare,1.47
Eswatini,Pesticides Agricultural Use,Tonnes,Insecticides,2022,350.0,Pesticides Use per area of cropland,Kilogram per hectare,6.53
Eswatini,Pesticides Agricultural Use,Tonnes,Herbicides,2022,408.0,Pesticides Use per area of cropland,Kilogram per hectare,6.53
Eswatini,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2022,426.0,Pesticides Use per area of cropland,Kilogram per hectare,6.53
Eswatini,Pesticides Agricultural Use,Tonnes,Pesticides (total),2022,1184.0,Pesticides Use per area of cropland,Kilogram per hectare,6.53
South Africa,Pesticides Agricultural Use,Tonnes,Insecticides,2022,9686.0,Pesticides Use per area of cropland,Kilogram per hectare,3.4
South Africa,Pesticides Agricultural Use,Tonnes,Herbicides,2022,14894.0,Pesticides Use per area of cropland,Kilogram per hectare,3.4
South Africa,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2022,14101.0,Pesticides Use per area of cropland,Kilogram per hectare,3.4
South Africa,Pesticides Agricultural Use,Tonnes,Pesticides (total),2022,38681.0,Pesticides Use per area of cropland,Kilogram per hectare,3.4
Zambia,Pesticides Agricultural Use,Tonnes,Insecticides,2022,229.0,Pesticides Use per area of cropland,Kilogram per hectare,1.09
Zambia,Pesticides Agricultural Use,Tonnes,Herbicides,2022,1854.0,Pesticides Use per area of cropland,Kilogram per hectare,1.09
Zambia,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2022,1804.0,Pesticides Use per area of cropland,Kilogram per hectare,1.09
Zambia,Pesticides Agricultural Use,Tonnes,Pesticides (total),2022,3887.0,Pesticides Use per area of cropland,Kilogram per hectare,1.09
Zimbabwe,Pesticides Agricultural Use,Tonnes,Insecticides,2022,1099.0,Pesticides Use per area of cropland,Kilogram per hectare,0.54
Zimbabwe,Pesticides Agricultural Use,Tonnes,Herbicides,2022,549.0,Pesticides Use per area of cropland,Kilogram per hectare,0.54
Zimbabwe,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2022,360.0,Pesticides Use per area of cropland,Kilogram per hectare,0.54
Zimbabwe,Pesticides Agricultural Use,Tonnes,Pesticides (total),2022,2008.0,Pesticides Use per area of cropland,Kilogram per hectare,0.54
Angola,Pesticides Agricultural Use,Tonnes,Insecticides,2023,37.0,Pesticides Use per area of cropland,Kilogram per hectare,0.01
Angola,Pesticides Agricultural Use,Tonnes,Herbicides,2023,1.0,Pesticides Use per area of cropland,Kilogram per hectare,0.01
Angola,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2023,1.0,Pesticides Use per area of cropland,Kilogram per hectare,0.01
Angola,Pesticides Agricultural Use,Tonnes,Pesticides (total),2023,39.0,Pesticides Use per area of cropland,Kilogram per hectare,0.01
Botswana,Pesticides Agricultural Use,Tonnes,Insecticides,2023,969.0,Pesticides Use per area of cropland,Kilogram per hectare,4.85
Botswana,Pesticides Agricultural Use,Tonnes,Herbicides,2023,224.0,Pesticides Use per area of cropland,Kilogram per hectare,4.85
Botswana,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2023,75.0,Pesticides Use per area of cropland,Kilogram per hectare,4.85
Botswana,Pesticides Agricultural Use,Tonnes,Pesticides (total),2023,1268.0,Pesticides Use per area of cropland,Kilogram per hectare,4.85
Lesotho,Pesticides Agricultural Use,Tonnes,Insecticides,2023,440.0,Pesticides Use per area of cropland,Kilogram per hectare,1.53
Lesotho,Pesticides Agricultural Use,Tonnes,Herbicides,2023,3.0,Pesticides Use per area of cropland,Kilogram per hectare,1.53
Lesotho,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2023,107.0,Pesticides Use per area of cropland,Kilogram per hectare,1.53
Lesotho,Pesticides Agricultural Use,Tonnes,Pesticides (total),2023,550.0,Pesticides Use per area of cropland,Kilogram per hectare,1.5300000000000002
Mozambique,Pesticides Agricultural Use,Tonnes,Insecticides,2023,2262.0,Pesticides Use per area of cropland,Kilogram per hectare,0.54
Mozambique,Pesticides Agricultural Use,Tonnes,Herbicides,2023,421.0,Pesticides Use per area of cropland,Kilogram per hectare,0.54
Mozambique,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2023,316.0,Pesticides Use per area of cropland,Kilogram per hectare,0.54
Mozambique,Pesticides Agricultural Use,Tonnes,Pesticides (total),2023,2999.0,Pesticides Use per area of cropland,Kilogram per hectare,0.54
Malawi,Pesticides Agricultural Use,Tonnes,Insecticides,2023,1195.0,Pesticides Use per area of cropland,Kilogram per hectare,0.48
Malawi,Pesticides Agricultural Use,Tonnes,Herbicides,2023,467.0,Pesticides Use per area of cropland,Kilogram per hectare,0.48
Malawi,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2023,342.0,Pesticides Use per area of cropland,Kilogram per hectare,0.48
Malawi,Pesticides Agricultural Use,Tonnes,Pesticides (total),2023,2004.0,Pesticides Use per area of cropland,Kilogram per hectare,0.48
Namibia,Pesticides Agricultural Use,Tonnes,Insecticides,2023,191.0,Pesticides Use per area of cropland,Kilogram per hectare,1.46
Namibia,Pesticides Agricultural Use,Tonnes,Herbicides,2023,361.0,Pesticides Use per area of cropland,Kilogram per hectare,1.46
Namibia,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2023,382.0,Pesticides Use per area of cropland,Kilogram per hectare,1.46
Namibia,Pesticides Agricultural Use,Tonnes,Pesticides (total),2023,934.0,Pesticides Use per area of cropland,Kilogram per hectare,1.46
Eswatini,Pesticides Agricultural Use,Tonnes,Insecticides,2023,333.0,Pesticides Use per area of cropland,Kilogram per hectare,6.21
Eswatini,Pesticides Agricultural Use,Tonnes,Herbicides,2023,388.0,Pesticides Use per area of cropland,Kilogram per hectare,6.21
Eswatini,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2023,405.0,Pesticides Use per area of cropland,Kilogram per hectare,6.21
Eswatini,Pesticides Agricultural Use,Tonnes,Pesticides (total),2023,1126.0,Pesticides Use per area of cropland,Kilogram per hectare,6.21
South Africa,Pesticides Agricultural Use,Tonnes,Insecticides,2023,9639.0,Pesticides Use per area of cropland,Kilogram per hectare,3.39
South Africa,Pesticides Agricultural Use,Tonnes,Herbicides,2023,14822.0,Pesticides Use per area of cropland,Kilogram per hectare,3.39
South Africa,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2023,14033.0,Pesticides Use per area of cropland,Kilogram per hectare,3.39
South Africa,Pesticides Agricultural Use,Tonnes,Pesticides (total),2023,38494.0,Pesticides Use per area of cropland,Kilogram per hectare,3.39
